Los Alamos National Laboratory Poisson Superfish
Program SF7 written by James H. Billen and Lloyd M. Young

The original Poisson Superfish codes were developed
by Ron F. Holsinger in collaboration with Klaus Halbach.
These programs are provided as a service to the accelerator
community by the Los Alamos Accelerator Code Group (LAACG).

(c) Copyright 1985-2005, by the Regents of the University of California.        
This software was produced under U. S. Government contract W-7405-ENG-36        
by Los Alamos National Laboratory, which is operated by the University          
of California for the U. S. Department of Energy.  Neither the Government       
nor the University makes any warranty, express or implied, or assumes           
any liability or responsibility for its use, or represents that use of          
this software would not infringe privately owned rights.                        
Unpublished - rights reserved under Copyright Laws of the United States.        


Program SF7  7.17  released 1-13-2006 

Program file: E:\LANL\SF7.EXE
SF.INI file: E:\nakai\LANL-PoissonSuperfish\Examples\Electrostatic\CoaxCylinder\SF.INI  8-04-2020  11:52:20
Solution file E:\nakai\LANL-PoissonSuperfish\Examples\Electrostatic\CoaxCylinder\COAXTEST.T35.
Memory used for COAXTEST.T35 arrays:     146.068 K
Obtaining filename or plot type and data from SF7 pop-up menu.

Electric fields for a rectangular area with corners at:
(Rmin,Zmin) = (0.0,0.0)
(Rmax,Zmax) = (5,5)
R and Z increments:   100   100

      R             Z              Er            Ez            |E|           V 
    (cm)          (cm)           (V/cm)        (V/cm)        (V/cm)         (V)  
   1.20000      0.100000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.25000      0.100000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.30000      0.100000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.35000      0.100000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.40000      0.100000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.45000      0.100000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.50000      0.100000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.55000      0.100000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.60000      0.100000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.65000      0.100000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.70000      0.100000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.75000      0.100000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.80000      0.100000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.85000      0.100000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.90000      0.100000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.95000      0.100000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.00000      0.100000      5.536268E+02  2.495813E+01  5.541891E+02  9.985108E+02
   2.05000      0.100000      5.291991E+02  1.992546E+01  5.295741E+02  9.714516E+02
   2.10000      0.100000      5.080293E+02  1.558602E+01  5.082683E+02  9.455552E+02
   2.15000      0.100000      4.899340E+02  1.149864E+01  4.900689E+02  9.206253E+02
   2.20000      0.100000      4.744411E+02  7.771103E+00  4.745047E+02  8.965141E+02
   2.25000      0.100000      4.611068E+02  4.644523E+00  4.611302E+02  8.731490E+02
   2.30000      0.100000      4.497476E+02  2.080772E+00  4.497524E+02  8.503726E+02
   2.35000      0.100000      4.398326E+02 -1.138338E-01  4.398326E+02  8.281406E+02
   2.40000      0.100000      4.314991E+02 -1.783237E+00  4.315028E+02  8.063566E+02
   2.45000      0.100000      4.240580E+02 -3.211805E+00  4.240702E+02  7.849717E+02
   2.50000      0.100000      4.177218E+02 -4.230728E+00  4.177432E+02  7.639271E+02
   2.55000      0.100000      4.119474E+02 -5.066883E+00  4.119786E+02  7.431878E+02
   2.60000      0.100000      4.069039E+02 -5.590735E+00  4.069423E+02  7.227163E+02
   2.65000      0.100000      4.021857E+02 -5.973403E+00  4.022300E+02  7.024902E+02
   2.70000      0.100000      3.979186E+02 -6.123124E+00  3.979657E+02  6.824871E+02
   2.75000      0.100000      3.937992E+02 -6.167084E+00  3.938475E+02  6.626957E+02
   2.80000      0.100000      3.899309E+02 -6.044413E+00  3.899778E+02  6.431011E+02
   2.85000      0.100000      3.860891E+02 -5.848320E+00  3.861334E+02  6.237005E+02
   2.90000      0.100000      3.823499E+02 -5.538152E+00  3.823900E+02  6.044893E+02
   2.95000      0.100000      3.785559E+02 -5.181168E+00  3.785914E+02  5.854672E+02
   3.00000      0.100000      3.747737E+02 -4.755037E+00  3.748038E+02  5.666326E+02
   3.05000      0.100000      3.708853E+02 -4.302850E+00  3.709102E+02  5.479932E+02
   3.10000      0.100000      3.669573E+02 -3.817147E+00  3.669772E+02  5.295433E+02
   3.15000      0.100000      3.628995E+02 -3.321624E+00  3.629147E+02  5.112992E+02
   3.20000      0.100000      3.587699E+02 -2.817980E+00  3.587810E+02  4.932559E+02
   3.25000      0.100000      3.545187E+02 -2.318420E+00  3.545263E+02  4.754210E+02
   3.30000      0.100000      3.501693E+02 -1.825588E+00  3.501740E+02  4.578063E+02
   3.35000      0.100000      3.457186E+02 -1.347246E+00  3.457212E+02  4.404071E+02
   3.40000      0.100000      3.411736E+02 -8.867800E-01  3.411747E+02  4.232361E+02
   3.45000      0.100000      3.365372E+02 -4.442434E-01  3.365375E+02  4.062944E+02
   3.50000      0.100000      3.318340E+02 -3.016604E-02  3.318340E+02  3.895835E+02
   3.55000      0.100000      3.270599E+02  3.651422E-01  3.270601E+02  3.731100E+02
   3.60000      0.100000      3.222241E+02  7.300643E-01  3.222249E+02  3.568774E+02
   3.65000      0.100000      3.173436E+02  1.073579E+00  3.173454E+02  3.408883E+02
   3.70000      0.100000      3.124225E+02  1.387492E+00  3.124256E+02  3.251438E+02
   3.75000      0.100000      3.074742E+02  1.681119E+00  3.074787E+02  3.096469E+02
   3.80000      0.100000      3.025089E+02  1.945612E+00  3.025151E+02  2.943965E+02
   3.85000      0.100000      2.975349E+02  2.191241E+00  2.975430E+02  2.793957E+02
   3.90000      0.100000      2.925577E+02  2.410594E+00  2.925676E+02  2.646432E+02
   3.95000      0.100000      2.875906E+02  2.612526E+00  2.876025E+02  2.501398E+02
   4.00000      0.100000      2.826354E+02  2.791000E+00  2.826492E+02  2.358840E+02
   4.05000      0.100000      2.777049E+02  2.953939E+00  2.777206E+02  2.218758E+02
   4.10000      0.100000      2.727986E+02  3.096090E+00  2.728161E+02  2.081132E+02
   4.15000      0.100000      2.679294E+02  3.225394E+00  2.679488E+02  1.945952E+02
   4.20000      0.100000      2.630944E+02  3.336801E+00  2.631155E+02  1.813197E+02
   4.25000      0.100000      2.583061E+02  3.436760E+00  2.583289E+02  1.682849E+02
   4.30000      0.100000      2.535603E+02  3.522038E+00  2.535847E+02  1.554883E+02
   4.35000      0.100000      2.488680E+02  3.597416E+00  2.488940E+02  1.429279E+02
   4.40000      0.100000      2.442252E+02  3.660811E+00  2.442526E+02  1.306006E+02
   4.45000      0.100000      2.396397E+02  3.716174E+00  2.396685E+02  1.185044E+02
   4.50000      0.100000      2.351103E+02  3.761717E+00  2.351404E+02  1.066355E+02
   4.55000      0.100000      2.306378E+02  3.801631E+00  2.306692E+02  9.499235E+01
   4.60000      0.100000      2.262321E+02  3.833607E+00  2.262646E+02  8.357017E+01
   4.65000      0.100000      2.218728E+02  3.861492E+00  2.219064E+02  7.236866E+01
   4.70000      0.100000      2.175894E+02  3.887849E+00  2.176241E+02  6.138167E+01
   4.75000      0.100000      2.133735E+02  3.880346E+00  2.134087E+02  5.060692E+01
   4.80000      0.100000      2.092086E+02  3.891334E+00  2.092448E+02  4.004390E+01
   4.85000      0.100000      2.051105E+02  3.898881E+00  2.051476E+02  2.968579E+01
   4.90000      0.100000      2.010928E+02  3.887214E+00  2.011304E+02  1.952899E+01
   4.95000      0.100000      1.971192E+02  3.897176E+00  1.971578E+02  9.574394E+00
   5.00000      0.100000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   0.00000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  5.000000E-02  0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.150000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.250000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.350000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.450000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.550000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.600000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.650000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.700000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.750000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.800000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.850000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.950000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.00000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.05000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.10000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.15000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.20000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.25000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.30000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.35000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.40000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.45000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.50000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.55000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.60000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.65000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.70000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.75000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.80000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.85000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.90000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.95000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.00000      0.150000      5.465330E+02  3.666805E+01  5.477617E+02  9.969369E+02
   2.05000      0.150000      5.226853E+02  2.912011E+01  5.234958E+02  9.702069E+02
   2.10000      0.150000      5.022123E+02  2.273636E+01  5.027267E+02  9.445909E+02
   2.15000      0.150000      4.845073E+02  1.686194E+01  4.848006E+02  9.199144E+02
   2.20000      0.150000      4.697762E+02  1.111273E+01  4.699077E+02  8.960395E+02
   2.25000      0.150000      4.571826E+02  6.539464E+00  4.572294E+02  8.728673E+02
   2.30000      0.150000      4.466238E+02  2.925028E+00  4.466333E+02  8.502376E+02
   2.35000      0.150000      4.371296E+02 -5.260506E-01  4.371299E+02  8.281550E+02
   2.40000      0.150000      4.294090E+02 -2.799873E+00  4.294182E+02  8.064601E+02
   2.45000      0.150000      4.223205E+02 -5.111829E+00  4.223514E+02  7.851784E+02
   2.50000      0.150000      4.164479E+02 -6.468792E+00  4.164982E+02  7.641865E+02
   2.55000      0.150000      4.109407E+02 -7.715765E+00  4.110131E+02  7.435015E+02
   2.60000      0.150000      4.062555E+02 -8.494411E+00  4.063443E+02  7.230623E+02
   2.65000      0.150000      4.017346E+02 -9.129897E+00  4.018383E+02  7.028625E+02
   2.70000      0.150000      3.977360E+02 -9.383065E+00  3.978467E+02  6.828702E+02
   2.75000      0.150000      3.937681E+02 -9.378105E+00  3.938798E+02  6.630803E+02
   2.80000      0.150000      3.900893E+02 -9.211525E+00  3.901980E+02  6.434791E+02
   2.85000      0.150000      3.863498E+02 -8.863307E+00  3.864515E+02  6.240661E+02
   2.90000      0.150000      3.827369E+02 -8.407513E+00  3.828292E+02  6.048352E+02
   2.95000      0.150000      3.790104E+02 -7.833647E+00  3.790913E+02  5.857899E+02
   3.00000      0.150000      3.753012E+02 -7.196924E+00  3.753702E+02  5.669289E+02
   3.05000      0.150000      3.714536E+02 -6.493167E+00  3.715104E+02  5.482586E+02
   3.10000      0.150000      3.675527E+02 -5.761271E+00  3.675978E+02  5.297826E+02
   3.15000      0.150000      3.635125E+02 -5.001742E+00  3.635469E+02  5.115048E+02
   3.20000      0.150000      3.593855E+02 -4.241603E+00  3.594105E+02  4.934304E+02
   3.25000      0.150000      3.551278E+02 -3.481193E+00  3.551449E+02  4.755667E+02
   3.30000      0.150000      3.507661E+02 -2.737470E+00  3.507768E+02  4.579193E+02
   3.35000      0.150000      3.462969E+02 -2.013685E+00  3.463028E+02  4.404920E+02
   3.40000      0.150000      3.417311E+02 -1.320174E+00  3.417337E+02  4.232892E+02
   3.45000      0.150000      3.370771E+02 -6.566553E-01  3.370778E+02  4.063185E+02
   3.50000      0.150000      3.323365E+02 -2.952023E-02  3.323365E+02  3.895832E+02
   3.55000      0.150000      3.275348E+02  5.611723E-01  3.275352E+02  3.730860E+02
   3.60000      0.150000      3.226618E+02  1.109062E+00  3.226637E+02  3.568311E+02
   3.65000      0.150000      3.177541E+02  1.626213E+00  3.177582E+02  3.408205E+02
   3.70000      0.150000      3.127971E+02  2.098661E+00  3.128042E+02  3.250564E+02
   3.75000      0.150000      3.078248E+02  2.537903E+00  3.078352E+02  3.095407E+02
   3.80000      0.150000      3.028232E+02  2.936068E+00  3.028374E+02  2.942744E+02
   3.85000      0.150000      2.978253E+02  3.302978E+00  2.978436E+02  2.792581E+02
   3.90000      0.150000      2.928167E+02  3.631790E+00  2.928393E+02  2.644920E+02
   3.95000      0.150000      2.878280E+02  3.933431E+00  2.878548E+02  2.499759E+02
   4.00000      0.150000      2.828448E+02  4.199685E+00  2.828760E+02  2.357090E+02
   4.05000      0.150000      2.778949E+02  4.443767E+00  2.779304E+02  2.216907E+02
   4.10000      0.150000      2.729649E+02  4.658988E+00  2.730046E+02  2.079198E+02
   4.15000      0.150000      2.680783E+02  4.849739E+00  2.681221E+02  1.943939E+02
   4.20000      0.150000      2.632235E+02  5.012412E+00  2.632712E+02  1.811106E+02
   4.25000      0.150000      2.584201E+02  5.163988E+00  2.584717E+02  1.680697E+02
   4.30000      0.150000      2.536579E+02  5.286904E+00  2.537130E+02  1.552678E+02
   4.35000      0.150000      2.489532E+02  5.402535E+00  2.490118E+02  1.427027E+02
   4.40000      0.150000      2.442964E+02  5.497926E+00  2.443582E+02  1.303723E+02
   4.45000      0.150000      2.397017E+02  5.578850E+00  2.397666E+02  1.182725E+02
   4.50000      0.150000      2.351599E+02  5.639093E+00  2.352275E+02  1.064002E+02
   4.55000      0.150000      2.306835E+02  5.700593E+00  2.307539E+02  9.475435E+01
   4.60000      0.150000      2.262663E+02  5.743891E+00  2.263392E+02  8.333076E+01
   4.65000      0.150000      2.219135E+02  5.782360E+00  2.219889E+02  7.212649E+01
   4.70000      0.150000      2.176020E+02  5.798423E+00  2.176792E+02  6.113956E+01
   4.75000      0.150000      2.133719E+02  5.825508E+00  2.134514E+02  5.036547E+01
   4.80000      0.150000      2.092147E+02  5.849162E+00  2.092964E+02  3.979991E+01
   4.85000      0.150000      2.051139E+02  5.849421E+00  2.051973E+02  2.944221E+01
   4.90000      0.150000      2.010917E+02  5.843912E+00  2.011766E+02  1.928596E+01
   4.95000      0.150000      1.971210E+02  5.842474E+00  1.972075E+02  9.330877E+00
   5.00000      0.150000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   0.00000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  5.000000E-02  0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.150000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.250000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.350000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.450000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.550000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.600000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.650000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.700000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.750000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.800000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.850000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.950000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.00000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.05000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.10000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.15000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.20000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.25000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.30000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.35000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.40000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.45000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.50000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.55000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.60000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.65000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.70000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.75000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.80000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.85000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.90000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.95000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   2.00000      0.200000      5.361581E+02  4.895539E+01  5.383885E+02  9.947710E+02
   2.05000      0.200000      5.134818E+02  3.809655E+01  5.148931E+02  9.685237E+02
   2.10000      0.200000      4.935091E+02  2.933455E+01  4.943802E+02  9.432853E+02
   2.15000      0.200000      4.768125E+02  2.106061E+01  4.772774E+02  9.189735E+02
   2.20000      0.200000      4.638220E+02  1.358003E+01  4.640208E+02  8.954175E+02
   2.25000      0.200000      4.517207E+02  7.797141E+00  4.517880E+02  8.724918E+02
   2.30000      0.200000      4.422532E+02  2.626712E+00  4.422610E+02  8.501040E+02
   2.35000      0.200000      4.334195E+02 -1.324465E+00  4.334216E+02  8.281850E+02
   2.40000      0.200000      4.265278E+02 -4.765122E+00  4.265544E+02  8.066583E+02
   2.45000      0.200000      4.199414E+02 -7.299369E+00  4.200048E+02  7.854764E+02
   2.50000      0.200000      4.147067E+02 -9.410848E+00  4.148134E+02  7.645901E+02
   2.55000      0.200000      4.095990E+02 -1.083759E+01  4.097423E+02  7.439673E+02
   2.60000      0.200000      4.053882E+02 -1.192499E+01  4.055635E+02  7.235778E+02
   2.65000      0.200000      4.011775E+02 -1.249886E+01  4.013722E+02  7.034021E+02
   2.70000      0.200000      3.975234E+02 -1.281160E+01  3.977298E+02  6.834240E+02
   2.75000      0.200000      3.937780E+02 -1.274996E+01  3.939844E+02  6.636326E+02
   2.80000      0.200000      3.903442E+02 -1.250103E+01  3.905443E+02  6.440211E+02
   2.85000      0.200000      3.867572E+02 -1.199042E+01  3.869430E+02  6.245868E+02
   2.90000      0.200000      3.833082E+02 -1.135706E+01  3.834764E+02  6.053288E+02
   2.95000      0.200000      3.796754E+02 -1.055408E+01  3.798220E+02  5.862492E+02
   3.00000      0.200000      3.760650E+02 -9.682608E+00  3.761897E+02  5.673506E+02
   3.05000      0.200000      3.722639E+02 -8.714517E+00  3.723659E+02  5.486386E+02
   3.10000      0.200000      3.684119E+02 -7.720279E+00  3.684927E+02  5.301195E+02
   3.15000      0.200000      3.643821E+02 -6.685365E+00  3.644434E+02  5.117969E+02
   3.20000      0.200000      3.602670E+02 -5.657998E+00  3.603114E+02  4.936779E+02
   3.25000      0.200000      3.559941E+02 -4.628532E+00  3.560241E+02  4.757694E+02
   3.30000      0.200000      3.516188E+02 -3.627283E+00  3.516375E+02  4.580785E+02
   3.35000      0.200000      3.471175E+02 -2.652115E+00  3.471276E+02  4.406088E+02
   3.40000      0.200000      3.425218E+02 -1.721409E+00  3.425261E+02  4.233654E+02
   3.45000      0.200000      3.378258E+02 -8.308956E-01  3.378268E+02  4.063558E+02
   3.50000      0.200000      3.330462E+02  8.427140E-03  3.330462E+02  3.895838E+02
   3.55000      0.200000      3.281981E+02  7.986512E-01  3.281991E+02  3.730522E+02
   3.60000      0.200000      3.232887E+02  1.532639E+00  3.232923E+02  3.567652E+02
   3.65000      0.200000      3.183325E+02  2.220159E+00  3.183403E+02  3.407245E+02
   3.70000      0.200000      3.133317E+02  2.851058E+00  3.133446E+02  3.249328E+02
   3.75000      0.200000      3.083134E+02  3.434208E+00  3.083325E+02  3.093916E+02
   3.80000      0.200000      3.032713E+02  3.964856E+00  3.032973E+02  2.941020E+02
   3.85000      0.200000      2.982311E+02  4.450951E+00  2.982643E+02  2.790644E+02
   3.90000      0.200000      2.931864E+02  4.888782E+00  2.932272E+02  2.642791E+02
   3.95000      0.200000      2.881594E+02  5.287261E+00  2.882079E+02  2.497455E+02
   4.00000      0.200000      2.831451E+02  5.641772E+00  2.832013E+02  2.354631E+02
   4.05000      0.200000      2.781611E+02  5.963004E+00  2.782250E+02  2.214306E+02
   4.10000      0.200000      2.731991E+02  6.247430E+00  2.732705E+02  2.076473E+02
   4.15000      0.200000      2.682839E+02  6.499289E+00  2.683627E+02  1.941102E+02
   4.20000      0.200000      2.634115E+02  6.716870E+00  2.634971E+02  1.808175E+02
   4.25000      0.200000      2.585822E+02  6.914124E+00  2.586746E+02  1.677679E+02
   4.30000      0.200000      2.538021E+02  7.078862E+00  2.539008E+02  1.549587E+02
   4.35000      0.200000      2.490751E+02  7.228049E+00  2.491799E+02  1.423870E+02
   4.40000      0.200000      2.443961E+02  7.352740E+00  2.445067E+02  1.300511E+02
   4.45000      0.200000      2.397846E+02  7.458432E+00  2.399005E+02  1.179466E+02
   4.50000      0.200000      2.352377E+02  7.540784E+00  2.353585E+02  1.060708E+02
   4.55000      0.200000      2.307455E+02  7.617718E+00  2.308712E+02  9.442145E+01
   4.60000      0.200000      2.263140E+02  7.673994E+00  2.264441E+02  8.299536E+01
   4.65000      0.200000      2.219502E+02  7.721930E+00  2.220845E+02  7.178892E+01
   4.70000      0.200000      2.176395E+02  7.752248E+00  2.177775E+02  6.080086E+01
   4.75000      0.200000      2.133946E+02  7.784222E+00  2.135365E+02  5.002529E+01
   4.80000      0.200000      2.092256E+02  7.802027E+00  2.093710E+02  3.945911E+01
   4.85000      0.200000      2.051184E+02  7.809657E+00  2.052671E+02  2.910079E+01
   4.90000      0.200000      2.010800E+02  7.812568E+00  2.012317E+02  1.894612E+01
   4.95000      0.200000      1.971124E+02  7.813480E+00  1.972672E+02  8.991548E+00
   5.00000      0.200000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   0.00000      0.250000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  5.000000E-02  0.250000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.100000      0.250000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.150000      0.250000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.200000      0.250000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.250000      0.250000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.300000      0.250000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.350000      0.250000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.400000      0.250000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.450000      0.250000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.500000      0.250000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.550000      0.250000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.600000      0.250000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.650000      0.250000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.700000      0.250000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.750000      0.250000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.800000      0.250000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.850000      0.250000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.900000      0.250000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.950000      0.250000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.00000      0.250000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.05000      0.250000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   1.10000      0.250000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
